name,mscf,yearmonth,year,month,x,y
OML 55,320596.4395,2015-07,2015,07,6.80880722,4.472648434
OML 55,92855.58046,2015-08,2015,08,6.80880722,4.472648434
OML 55,188669.1981,2015-09,2015,09,6.80880722,4.472648434
OML 55,369483.2274,2015-10,2015,10,6.80880722,4.472648434
OML 55,350258.2468,2015-11,2015,11,6.80880722,4.472648434
OML 55,351809.8271,2015-12,2015,12,6.80880722,4.472648434
OML 55,353364.8561,2016-01,2016,01,6.80880722,4.472648434
OML 55,253101.3132,2016-02,2016,02,6.80880722,4.472648434
OML 55,288407.8072,2016-03,2016,03,6.80880722,4.472648434
OML 55,354701.9791,2016-04,2016,04,6.80880722,4.472648434
OML 55,238984.6339,2016-05,2016,05,6.80880722,4.472648434
OML 55,228988.0132,2016-06,2016,06,6.80880722,4.472648434
OML 55,482495.4683,2016-07,2016,07,6.80880722,4.472648434
OML 55,80002.48976,2016-08,2016,08,6.80880722,4.472648434
OML 55,322809.9356,2016-09,2016,09,6.80880722,4.472648434
OML 55,280391.2152,2016-10,2016,10,6.80880722,4.472648434
OML 55,305527.1308,2016-11,2016,11,6.80880722,4.472648434
OML 55,472493.4651,2016-12,2016,12,6.80880722,4.472648434
OML 55,442275.7673,2017-01,2017,01,6.80880722,4.472648434
OML 55,341580.062,2017-02,2017,02,6.80880722,4.472648434
OML 55,457488.2472,2017-03,2017,03,6.80880722,4.472648434
OML 55,611200.8052,2017-04,2017,04,6.80880722,4.472648434
OML 55,534700.9075,2017-05,2017,05,6.80880722,4.472648434
OML 55,563776.2642,2017-06,2017,06,6.80880722,4.472648434
OML 55,360642.4345,2017-07,2017,07,6.80880722,4.472648434
OML 55,336416.5286,2017-08,2017,08,6.80880722,4.472648434
OML 55,287872.6331,2017-09,2017,09,6.80880722,4.472648434
OML 55,418709.7615,2017-10,2017,10,6.80880722,4.472648434
OML 55,360733.7707,2017-11,2017,11,6.80880722,4.472648434
OML 55,329416.0044,2017-12,2017,12,6.80880722,4.472648434
OML 55,241289.6129,2018-01,2018,01,6.80880722,4.472648434
OML 55,323676.0802,2018-02,2018,02,6.80880722,4.472648434
OML 55,426409.6025,2018-03,2018,03,6.80880722,4.472648434
OML 55,312181.6773,2018-04,2018,04,6.80880722,4.472648434
OML 55,404677.8667,2018-05,2018,05,6.80880722,4.472648434
OML 55,614550.8613,2018-06,2018,06,6.80880722,4.472648434
OML 55,348771.5832,2018-07,2018,07,6.80880722,4.472648434
OML 55,422892.3419,2018-08,2018,08,6.80880722,4.472648434
OML 55,457708.4895,2018-09,2018,09,6.80880722,4.472648434
OML 55,361638.8857,2018-10,2018,10,6.80880722,4.472648434
OML 55,381281.1763,2018-11,2018,11,6.80880722,4.472648434
OML 55,234836.2312,2018-12,2018,12,6.80880722,4.472648434
OML 55,236720.618,2019-01,2019,01,6.80880722,4.472648434
OML 55,181939.3296,2019-02,2019,02,6.80880722,4.472648434
OML 55,102826.7948,2019-03,2019,03,6.80880722,4.472648434
OML 55,126743.0097,2019-04,2019,04,6.80880722,4.472648434
OML 55,323467.59,2019-05,2019,05,6.80880722,4.472648434
OML 55,360653.3232,2019-06,2019,06,6.80880722,4.472648434
OML 55,346191.5509,2019-07,2019,07,6.80880722,4.472648434
OML 55,132756.0176,2019-08,2019,08,6.80880722,4.472648434
OML 55,342165.0011,2019-09,2019,09,6.80880722,4.472648434
OML 55,443239.6903,2019-10,2019,10,6.80880722,4.472648434
OML 55,275047.4119,2019-11,2019,11,6.80880722,4.472648434
OML 55,393485.9042,2019-12,2019,12,6.80880722,4.472648434
OML 55,448520.4181,2020-01,2020,01,6.80880722,4.472648434
OML 55,258596.868,2020-02,2020,02,6.80880722,4.472648434
OML 55,240102.1426,2020-03,2020,03,6.80880722,4.472648434
OML 55,315675.9091,2020-04,2020,04,6.80880722,4.472648434
OML 55,304480.4669,2020-05,2020,05,6.80880722,4.472648434
OML 55,262421.2646,2020-06,2020,06,6.80880722,4.472648434
OML 55,222583.07,2020-07,2020,07,6.80880722,4.472648434
OML 55,171915.7239,2020-08,2020,08,6.80880722,4.472648434
OML 55,68410.47171,2020-09,2020,09,6.80880722,4.472648434
OML 55,304895.9857,2020-10,2020,10,6.80880722,4.472648434
OML 55,321894.1342,2020-11,2020,11,6.80880722,4.472648434
OML 55,262165.2592,2020-12,2020,12,6.80880722,4.472648434
OML 55,169184.325,2021-01,2021,01,6.80880722,4.472648434
OML 55,124690.7182,2021-02,2021,02,6.80880722,4.472648434
OML 55,187133.9668,2021-03,2021,03,6.80880722,4.472648434
OML 55,198256.5995,2021-04,2021,04,6.80880722,4.472648434
OML 55,33397.03937,2021-05,2021,05,6.80880722,4.472648434
OML 55,39090.37185,2021-06,2021,06,6.80880722,4.472648434
OML 55,271354.9471,2021-07,2021,07,6.80880722,4.472648434
OML 55,29831.04521,2021-08,2021,08,6.80880722,4.472648434
OML 55,23812.10982,2021-09,2021,09,6.80880722,4.472648434
OML 55,29046.73678,2021-10,2021,10,6.80880722,4.472648434
OML 55,211948.2364,2021-11,2021,11,6.80880722,4.472648434
OML 55,328346.4191,2021-12,2021,12,6.80880722,4.472648434
OML 55,344031.4804,2022-01,2022,01,6.80880722,4.472648434
OML 55,245967.7999,2022-02,2022,02,6.80880722,4.472648434
OML 55,218233.1164,2022-03,2022,03,6.80880722,4.472648434
OML 55,250506.6743,2022-05,2022,05,6.80880722,4.472648434
OML 55,37725.35285,2022-06,2022,06,6.80880722,4.472648434
OML 55,45268.20257,2022-08,2022,08,6.80880722,4.472648434
OML 56,213373.5174,2012-03,2012,03,6.271712488,5.762674749
OML 56,262866.5405,2012-04,2012,04,6.271712488,5.762674749
OML 56,181292.4442,2012-05,2012,05,6.271712488,5.762674749
OML 56,322083.3345,2012-06,2012,06,6.271712488,5.762674749
OML 56,244022.3808,2012-07,2012,07,6.271712488,5.762674749
OML 56,196362.236,2012-08,2012,08,6.271712488,5.762674749
OML 56,231690.4218,2012-09,2012,09,6.271712488,5.762674749
OML 56,454315.1725,2012-10,2012,10,6.271712488,5.762674749
OML 56,149776.9975,2012-11,2012,11,6.271712488,5.762674749
OML 56,337491.0531,2012-12,2012,12,6.271712488,5.762674749
OML 56,358676.8241,2013-01,2013,01,6.271712488,5.762674749
OML 56,316061.7791,2013-02,2013,02,6.271712488,5.762674749
OML 56,323721.5656,2013-04,2013,04,6.271712488,5.762674749
OML 56,319156.2399,2013-05,2013,05,6.271712488,5.762674749
OML 56,342979.3805,2013-06,2013,06,6.271712488,5.762674749
OML 56,376174.9809,2013-07,2013,07,6.271712488,5.762674749
OML 56,255139.2305,2013-08,2013,08,6.271712488,5.762674749
OML 56,239556.5885,2013-09,2013,09,6.271712488,5.762674749
OML 56,410982.431,2013-10,2013,10,6.271712488,5.762674749
OML 56,424393.5105,2013-11,2013,11,6.271712488,5.762674749
OML 56,414600.93,2013-12,2013,12,6.271712488,5.762674749
OML 56,418590.2177,2014-01,2014,01,6.271712488,5.762674749
OML 56,315986.3085,2014-02,2014,02,6.271712488,5.762674749
OML 56,438370.7522,2014-03,2014,03,6.271712488,5.762674749
OML 56,285043.4836,2014-04,2014,04,6.271712488,5.762674749
OML 56,618008.6378,2014-05,2014,05,6.271712488,5.762674749
OML 56,557339.0146,2014-06,2014,06,6.271712488,5.762674749
OML 56,530799.8229,2014-07,2014,07,6.271712488,5.762674749
OML 56,795496.8256,2014-08,2014,08,6.271712488,5.762674749
OML 56,1056065.854,2014-09,2014,09,6.271712488,5.762674749
OML 56,495548.6274,2014-10,2014,10,6.271712488,5.762674749
OML 56,590282.5826,2014-11,2014,11,6.271712488,5.762674749
OML 56,946695.5559,2014-12,2014,12,6.271712488,5.762674749
OML 56,1710175.157,2015-01,2015,01,6.271712488,5.762674749
OML 56,946815.8627,2015-02,2015,02,6.271712488,5.762674749
OML 56,956104.7072,2015-03,2015,03,6.271712488,5.762674749
OML 56,733254.7596,2015-04,2015,04,6.271712488,5.762674749
OML 56,869794.8705,2015-05,2015,05,6.271712488,5.762674749
OML 56,725459.3175,2015-06,2015,06,6.271712488,5.762674749
OML 56,511631.0335,2015-07,2015,07,6.271712488,5.762674749
OML 56,524309.148,2015-08,2015,08,6.271712488,5.762674749
OML 56,1043467.427,2015-09,2015,09,6.271712488,5.762674749
OML 56,1205255.04,2015-10,2015,10,6.271712488,5.762674749
OML 56,1538351.524,2015-11,2015,11,6.271712488,5.762674749
OML 56,1795451.477,2015-12,2015,12,6.271712488,5.762674749
OML 56,1520968.123,2016-01,2016,01,6.271712488,5.762674749
OML 56,1150646.748,2016-02,2016,02,6.271712488,5.762674749
OML 56,574917.2362,2016-03,2016,03,6.271712488,5.762674749
OML 56,859377.9327,2016-04,2016,04,6.271712488,5.762674749
OML 56,767886.3319,2016-05,2016,05,6.271712488,5.762674749
OML 56,512820.7159,2016-06,2016,06,6.271712488,5.762674749
OML 56,638429.9958,2016-07,2016,07,6.271712488,5.762674749
OML 56,559172.5917,2016-08,2016,08,6.271712488,5.762674749
OML 56,229329.438,2016-09,2016,09,6.271712488,5.762674749
OML 56,719467.2225,2016-10,2016,10,6.271712488,5.762674749
OML 56,478233.7853,2016-11,2016,11,6.271712488,5.762674749
OML 56,604831.5318,2016-12,2016,12,6.271712488,5.762674749
OML 56,528534.6395,2017-01,2017,01,6.271712488,5.762674749
OML 56,518887.6654,2017-02,2017,02,6.271712488,5.762674749
OML 56,904854.2018,2017-03,2017,03,6.271712488,5.762674749
OML 56,678031.8406,2017-04,2017,04,6.271712488,5.762674749
OML 56,1268952.321,2017-05,2017,05,6.271712488,5.762674749
OML 56,1000934.661,2017-06,2017,06,6.271712488,5.762674749
OML 56,1106501.578,2017-07,2017,07,6.271712488,5.762674749
OML 56,984702.3823,2017-08,2017,08,6.271712488,5.762674749
OML 56,902176.9237,2017-09,2017,09,6.271712488,5.762674749
OML 56,974259.8696,2017-10,2017,10,6.271712488,5.762674749
OML 56,1141236.834,2017-11,2017,11,6.271712488,5.762674749
OML 56,808527.8286,2017-12,2017,12,6.271712488,5.762674749
OML 56,986758.6268,2018-01,2018,01,6.271712488,5.762674749
OML 56,951023.0427,2018-02,2018,02,6.271712488,5.762674749
OML 56,1278373.637,2018-03,2018,03,6.271712488,5.762674749
OML 56,1136601.708,2018-04,2018,04,6.271712488,5.762674749
OML 56,1344840.529,2018-05,2018,05,6.271712488,5.762674749
OML 56,641770.633,2018-06,2018,06,6.271712488,5.762674749
OML 56,1505603.222,2018-07,2018,07,6.271712488,5.762674749
OML 56,814764.8267,2018-08,2018,08,6.271712488,5.762674749
OML 56,312133.3728,2018-09,2018,09,6.271712488,5.762674749
OML 56,984808.2498,2018-10,2018,10,6.271712488,5.762674749
OML 56,1305739.244,2018-11,2018,11,6.271712488,5.762674749
OML 56,1998205.763,2018-12,2018,12,6.271712488,5.762674749
OML 56,1269233.743,2019-01,2019,01,6.271712488,5.762674749
OML 56,1213225.91,2019-02,2019,02,6.271712488,5.762674749
OML 56,1119708.514,2019-03,2019,03,6.271712488,5.762674749
OML 56,1068259.219,2019-04,2019,04,6.271712488,5.762674749
OML 56,824912.6293,2019-05,2019,05,6.271712488,5.762674749
OML 56,896321.397,2019-06,2019,06,6.271712488,5.762674749
OML 56,607968.7469,2019-07,2019,07,6.271712488,5.762674749
OML 56,853476.069,2019-08,2019,08,6.271712488,5.762674749
OML 56,1008391.477,2019-09,2019,09,6.271712488,5.762674749
OML 56,1279734.69,2019-10,2019,10,6.271712488,5.762674749
OML 56,1279750.353,2019-11,2019,11,6.271712488,5.762674749
OML 56,2445286.341,2019-12,2019,12,6.271712488,5.762674749
OML 56,1520875.123,2020-01,2020,01,6.271712488,5.762674749
OML 56,878621.4161,2020-02,2020,02,6.271712488,5.762674749
OML 56,931781.7398,2020-03,2020,03,6.271712488,5.762674749
OML 56,1221526.133,2020-04,2020,04,6.271712488,5.762674749
OML 56,2094422.938,2020-05,2020,05,6.271712488,5.762674749
OML 56,950049.7217,2020-06,2020,06,6.271712488,5.762674749
OML 56,706608.8438,2020-07,2020,07,6.271712488,5.762674749
OML 56,2333367.372,2020-08,2020,08,6.271712488,5.762674749
OML 56,237566.6517,2020-09,2020,09,6.271712488,5.762674749
OML 56,2666118.743,2020-10,2020,10,6.271712488,5.762674749
OML 56,3499165.233,2020-11,2020,11,6.271712488,5.762674749
OML 56,2281313.997,2020-12,2020,12,6.271712488,5.762674749
OML 56,2184079.986,2021-01,2021,01,6.271712488,5.762674749
OML 56,2345747.044,2021-02,2021,02,6.271712488,5.762674749
OML 56,1019531.939,2021-03,2021,03,6.271712488,5.762674749
OML 56,2889462.846,2021-04,2021,04,6.271712488,5.762674749
OML 56,49914.88923,2021-05,2021,05,6.271712488,5.762674749
OML 56,2615337.996,2021-06,2021,06,6.271712488,5.762674749
OML 56,2053751.701,2021-07,2021,07,6.271712488,5.762674749
OML 56,217518.4352,2021-09,2021,09,6.271712488,5.762674749
OML 56,92357.08261,2021-10,2021,10,6.271712488,5.762674749
OML 56,1393914.399,2021-11,2021,11,6.271712488,5.762674749
OML 56,1484401.76,2021-12,2021,12,6.271712488,5.762674749
OML 56,1192423.677,2022-01,2022,01,6.271712488,5.762674749
OML 56,1232765.725,2022-02,2022,02,6.271712488,5.762674749
OML 56,884594.763,2022-03,2022,03,6.271712488,5.762674749
OML 56,725248.0067,2022-04,2022,04,6.271712488,5.762674749
OML 56,594973.1348,2022-05,2022,05,6.271712488,5.762674749
OML 56,284227.7613,2022-06,2022,06,6.271712488,5.762674749
OML 56,594023.2495,2022-07,2022,07,6.271712488,5.762674749
OML 56,164906.9444,2022-08,2022,08,6.271712488,5.762674749
OML 56,34829.95818,2022-09,2022,09,6.271712488,5.762674749
OML 56,723028.4087,2022-10,2022,10,6.271712488,5.762674749
OML 56,1454114.102,2022-11,2022,11,6.271712488,5.762674749
OML 58,1219736.022,2012-03,2012,03,6.685108772,5.181263385
OML 58,1146346.542,2012-04,2012,04,6.685108772,5.181263385
OML 58,1458540.43,2012-05,2012,05,6.685108772,5.181263385
OML 58,755196.244,2012-06,2012,06,6.685108772,5.181263385
OML 58,1039222.415,2012-07,2012,07,6.685108772,5.181263385
OML 58,788705.8844,2012-08,2012,08,6.685108772,5.181263385
OML 58,916754.5823,2012-09,2012,09,6.685108772,5.181263385
OML 58,968965.2613,2012-10,2012,10,6.685108772,5.181263385
OML 58,669047.0004,2012-11,2012,11,6.685108772,5.181263385
OML 58,922253.1175,2012-12,2012,12,6.685108772,5.181263385
OML 58,1313819.241,2013-01,2013,01,6.685108772,5.181263385
OML 58,494101.4381,2013-02,2013,02,6.685108772,5.181263385
OML 58,634899.1509,2013-03,2013,03,6.685108772,5.181263385
OML 58,389916.9801,2013-04,2013,04,6.685108772,5.181263385
OML 58,366712.7191,2013-05,2013,05,6.685108772,5.181263385
OML 58,252661.5376,2013-06,2013,06,6.685108772,5.181263385
OML 58,229372.2522,2013-07,2013,07,6.685108772,5.181263385
OML 58,305705.0173,2013-08,2013,08,6.685108772,5.181263385
OML 58,254862.4876,2013-09,2013,09,6.685108772,5.181263385
OML 58,259986.8537,2013-10,2013,10,6.685108772,5.181263385
OML 58,313612.0806,2013-11,2013,11,6.685108772,5.181263385
OML 58,429274.1136,2013-12,2013,12,6.685108772,5.181263385
OML 58,413065.2904,2014-01,2014,01,6.685108772,5.181263385
OML 58,269697.7281,2014-02,2014,02,6.685108772,5.181263385
OML 58,447203.2162,2014-03,2014,03,6.685108772,5.181263385
OML 58,204948.014,2014-04,2014,04,6.685108772,5.181263385
OML 58,257456.1712,2014-05,2014,05,6.685108772,5.181263385
OML 58,393984.0015,2014-06,2014,06,6.685108772,5.181263385
OML 58,1056509.412,2014-07,2014,07,6.685108772,5.181263385
OML 58,317270.0425,2014-08,2014,08,6.685108772,5.181263385
OML 58,297284.204,2014-09,2014,09,6.685108772,5.181263385
OML 58,659055.7206,2014-10,2014,10,6.685108772,5.181263385
OML 58,894073.9805,2014-11,2014,11,6.685108772,5.181263385
OML 58,1293562.298,2014-12,2014,12,6.685108772,5.181263385
OML 58,891734.3732,2015-01,2015,01,6.685108772,5.181263385
OML 58,899224.1493,2015-02,2015,02,6.685108772,5.181263385
OML 58,331005.7727,2015-03,2015,03,6.685108772,5.181263385
OML 58,639475.819,2015-04,2015,04,6.685108772,5.181263385
OML 58,612717.5815,2015-05,2015,05,6.685108772,5.181263385
OML 58,573028.2544,2015-06,2015,06,6.685108772,5.181263385
OML 58,626799.3,2015-07,2015,07,6.685108772,5.181263385
OML 58,183392.637,2015-08,2015,08,6.685108772,5.181263385
OML 58,275078.6476,2015-09,2015,09,6.685108772,5.181263385
OML 58,487305.3652,2015-10,2015,10,6.685108772,5.181263385
OML 58,756674.8296,2015-11,2015,11,6.685108772,5.181263385
OML 58,1011769.042,2015-12,2015,12,6.685108772,5.181263385
OML 58,1220525.471,2016-01,2016,01,6.685108772,5.181263385
OML 58,516629.3003,2016-02,2016,02,6.685108772,5.181263385
OML 58,913501.2939,2016-03,2016,03,6.685108772,5.181263385
OML 58,572354.097,2016-04,2016,04,6.685108772,5.181263385
OML 58,756254.4953,2016-05,2016,05,6.685108772,5.181263385
OML 58,518475.1798,2016-06,2016,06,6.685108772,5.181263385
OML 58,216476.2441,2016-07,2016,07,6.685108772,5.181263385
OML 58,298442.6166,2016-08,2016,08,6.685108772,5.181263385
OML 58,286458.3089,2016-09,2016,09,6.685108772,5.181263385
OML 58,314762.4831,2016-10,2016,10,6.685108772,5.181263385
OML 58,258203.8645,2016-11,2016,11,6.685108772,5.181263385
OML 58,269260.2648,2016-12,2016,12,6.685108772,5.181263385
OML 58,366371.9667,2017-01,2017,01,6.685108772,5.181263385
OML 58,428993.7352,2017-02,2017,02,6.685108772,5.181263385
OML 58,504121.3965,2017-03,2017,03,6.685108772,5.181263385
OML 58,358575.5871,2017-04,2017,04,6.685108772,5.181263385
OML 58,401079.7211,2017-05,2017,05,6.685108772,5.181263385
OML 58,763597.5358,2017-06,2017,06,6.685108772,5.181263385
OML 58,367719.3223,2017-07,2017,07,6.685108772,5.181263385
OML 58,238972.3734,2017-08,2017,08,6.685108772,5.181263385
OML 58,240594.9359,2017-09,2017,09,6.685108772,5.181263385
OML 58,355165.625,2017-10,2017,10,6.685108772,5.181263385
OML 58,962684.6717,2017-11,2017,11,6.685108772,5.181263385
OML 58,573185.5444,2017-12,2017,12,6.685108772,5.181263385
OML 58,522380.0031,2018-01,2018,01,6.685108772,5.181263385
OML 58,331750.4025,2018-02,2018,02,6.685108772,5.181263385
OML 58,400334.8565,2018-03,2018,03,6.685108772,5.181263385
OML 58,364750.0017,2018-04,2018,04,6.685108772,5.181263385
OML 58,702370.4184,2018-05,2018,05,6.685108772,5.181263385
OML 58,257990.8121,2018-06,2018,06,6.685108772,5.181263385
OML 58,689115.6598,2018-07,2018,07,6.685108772,5.181263385
OML 58,245217.67,2018-08,2018,08,6.685108772,5.181263385
OML 58,550806.7937,2018-09,2018,09,6.685108772,5.181263385
OML 58,318548.8862,2018-10,2018,10,6.685108772,5.181263385
OML 58,328604.4686,2018-11,2018,11,6.685108772,5.181263385
OML 58,230639.3888,2018-12,2018,12,6.685108772,5.181263385
OML 58,279000.2936,2019-01,2019,01,6.685108772,5.181263385
OML 58,366316.3509,2019-02,2019,02,6.685108772,5.181263385
OML 58,163120.2283,2019-03,2019,03,6.685108772,5.181263385
OML 58,272485.1409,2019-04,2019,04,6.685108772,5.181263385
OML 58,159596.6626,2019-05,2019,05,6.685108772,5.181263385
OML 58,158041.0701,2019-06,2019,06,6.685108772,5.181263385
OML 58,259983.0094,2019-07,2019,07,6.685108772,5.181263385
OML 58,228205.3447,2019-08,2019,08,6.685108772,5.181263385
OML 58,293745.7228,2019-09,2019,09,6.685108772,5.181263385
OML 58,157129.9804,2019-10,2019,10,6.685108772,5.181263385
OML 58,249720.9227,2019-11,2019,11,6.685108772,5.181263385
OML 58,605561.6074,2019-12,2019,12,6.685108772,5.181263385
OML 58,408125.1239,2020-01,2020,01,6.685108772,5.181263385
OML 58,381207.3031,2020-02,2020,02,6.685108772,5.181263385
OML 58,330245.4469,2020-03,2020,03,6.685108772,5.181263385
OML 58,251466.4575,2020-04,2020,04,6.685108772,5.181263385
OML 58,662904.5454,2020-05,2020,05,6.685108772,5.181263385
OML 58,164269.9264,2020-06,2020,06,6.685108772,5.181263385
OML 58,115332.2379,2020-07,2020,07,6.685108772,5.181263385
OML 58,194110.8057,2020-08,2020,08,6.685108772,5.181263385
OML 58,116773.4704,2020-09,2020,09,6.685108772,5.181263385
OML 58,85064.36358,2020-10,2020,10,6.685108772,5.181263385
OML 58,259869.5481,2020-11,2020,11,6.685108772,5.181263385
OML 58,458934.9473,2020-12,2020,12,6.685108772,5.181263385
OML 58,302655.864,2021-01,2021,01,6.685108772,5.181263385
OML 58,509674.3492,2021-02,2021,02,6.685108772,5.181263385
OML 58,345471.9307,2021-03,2021,03,6.685108772,5.181263385
OML 58,168544.6506,2021-04,2021,04,6.685108772,5.181263385
OML 58,372165.9204,2021-05,2021,05,6.685108772,5.181263385
OML 58,428378.2061,2021-07,2021,07,6.685108772,5.181263385
OML 58,19609.18152,2021-09,2021,09,6.685108772,5.181263385
OML 58,45547.78589,2021-10,2021,10,6.685108772,5.181263385
OML 58,140481.4264,2021-11,2021,11,6.685108772,5.181263385
OML 58,116666.4602,2021-12,2021,12,6.685108772,5.181263385
OML 58,185708.4021,2022-01,2022,01,6.685108772,5.181263385
OML 58,114931.3563,2022-02,2022,02,6.685108772,5.181263385
OML 58,354991.5151,2022-03,2022,03,6.685108772,5.181263385
OML 58,118213.5797,2022-05,2022,05,6.685108772,5.181263385
OML 58,24446.51842,2022-06,2022,06,6.685108772,5.181263385
OML 58,91153.3299,2022-07,2022,07,6.685108772,5.181263385
OML 58,164066.477,2022-08,2022,08,6.685108772,5.181263385
OML 58,58922.36669,2022-09,2022,09,6.685108772,5.181263385
OML 58,372093.7178,2022-10,2022,10,6.685108772,5.181263385
OML 58,290369.225,2022-11,2022,11,6.685108772,5.181263385
OML 59,185681.4932,2012-03,2012,03,5.867117315,4.442688639
OML 59,268342.0487,2012-04,2012,04,5.867117315,4.442688639
OML 59,185274.3756,2012-05,2012,05,5.867117315,4.442688639
OML 59,187923.8762,2012-06,2012,06,5.867117315,4.442688639
OML 59,147100.0312,2012-07,2012,07,5.867117315,4.442688639
OML 59,175992.3801,2012-08,2012,08,5.867117315,4.442688639
OML 59,228336.4165,2012-09,2012,09,5.867117315,4.442688639
OML 59,246380.5325,2012-10,2012,10,5.867117315,4.442688639
OML 59,227836.5379,2012-11,2012,11,5.867117315,4.442688639
OML 59,190560.2058,2012-12,2012,12,5.867117315,4.442688639
OML 59,213475.6562,2013-01,2013,01,5.867117315,4.442688639
OML 59,181216.5108,2013-02,2013,02,5.867117315,4.442688639
OML 59,230442.2982,2013-03,2013,03,5.867117315,4.442688639
OML 59,118095.843,2013-04,2013,04,5.867117315,4.442688639
OML 59,127292.9157,2013-05,2013,05,5.867117315,4.442688639
OML 59,170031.1813,2013-06,2013,06,5.867117315,4.442688639
OML 59,143350.1666,2013-07,2013,07,5.867117315,4.442688639
OML 59,176128.2842,2013-08,2013,08,5.867117315,4.442688639
OML 59,204676.1064,2013-09,2013,09,5.867117315,4.442688639
OML 59,147374.0596,2013-10,2013,10,5.867117315,4.442688639
OML 59,164691.425,2013-11,2013,11,5.867117315,4.442688639
OML 59,220208.6537,2013-12,2013,12,5.867117315,4.442688639
OML 59,156890.3741,2014-01,2014,01,5.867117315,4.442688639
OML 59,260365.6964,2014-02,2014,02,5.867117315,4.442688639
OML 59,147902.5512,2014-03,2014,03,5.867117315,4.442688639
OML 59,443176.0619,2014-04,2014,04,5.867117315,4.442688639
OML 59,147017.432,2014-05,2014,05,5.867117315,4.442688639
OML 59,142782.311,2014-06,2014,06,5.867117315,4.442688639
OML 59,273221.0172,2014-07,2014,07,5.867117315,4.442688639
OML 59,142211.0456,2014-08,2014,08,5.867117315,4.442688639
OML 59,107176.0009,2014-09,2014,09,5.867117315,4.442688639
OML 59,142246.543,2014-10,2014,10,5.867117315,4.442688639
OML 59,110661.6729,2014-11,2014,11,5.867117315,4.442688639
OML 59,139154.5168,2014-12,2014,12,5.867117315,4.442688639
OML 59,71494.19025,2015-01,2015,01,5.867117315,4.442688639
OML 59,112667.8495,2015-02,2015,02,5.867117315,4.442688639
OML 59,127266.0559,2015-03,2015,03,5.867117315,4.442688639
OML 59,131748.4708,2015-04,2015,04,5.867117315,4.442688639
OML 59,125656.6461,2015-05,2015,05,5.867117315,4.442688639
OML 59,71332.19469,2015-06,2015,06,5.867117315,4.442688639
OML 59,71710.15145,2015-07,2015,07,5.867117315,4.442688639
OML 59,156609.7093,2015-09,2015,09,5.867117315,4.442688639
OML 59,160676.7941,2015-10,2015,10,5.867117315,4.442688639
OML 59,140528.365,2015-11,2015,11,5.867117315,4.442688639
OML 59,118438.1908,2015-12,2015,12,5.867117315,4.442688639
OML 59,107052.0991,2016-01,2016,01,5.867117315,4.442688639
OML 59,146325.9118,2016-02,2016,02,5.867117315,4.442688639
OML 59,299708.2004,2016-03,2016,03,5.867117315,4.442688639
OML 59,295520.1229,2016-04,2016,04,5.867117315,4.442688639
OML 59,143659.0293,2016-05,2016,05,5.867117315,4.442688639
OML 59,204256.304,2016-06,2016,06,5.867117315,4.442688639
OML 59,209822.5294,2016-07,2016,07,5.867117315,4.442688639
OML 59,285346.6567,2016-08,2016,08,5.867117315,4.442688639
OML 59,816720.1125,2016-09,2016,09,5.867117315,4.442688639
OML 59,239959.5854,2016-10,2016,10,5.867117315,4.442688639
OML 59,2725315.808,2016-11,2016,11,5.867117315,4.442688639
OML 59,339896.245,2016-12,2016,12,5.867117315,4.442688639
OML 59,463409.3589,2017-01,2017,01,5.867117315,4.442688639
OML 59,393134.3074,2017-02,2017,02,5.867117315,4.442688639
OML 59,447404.9791,2017-03,2017,03,5.867117315,4.442688639
OML 59,263006.6937,2017-04,2017,04,5.867117315,4.442688639
OML 59,611647.3861,2017-05,2017,05,5.867117315,4.442688639
OML 59,673216.0352,2017-06,2017,06,5.867117315,4.442688639
OML 59,439005.2434,2017-07,2017,07,5.867117315,4.442688639
OML 59,148638.9117,2017-08,2017,08,5.867117315,4.442688639
OML 59,358557.2858,2017-09,2017,09,5.867117315,4.442688639
OML 59,700464.8169,2017-11,2017,11,5.867117315,4.442688639
OML 59,433346.1107,2017-12,2017,12,5.867117315,4.442688639
OML 59,1315026.605,2018-01,2018,01,5.867117315,4.442688639
OML 59,740174.8672,2018-02,2018,02,5.867117315,4.442688639
OML 59,860847.6095,2018-03,2018,03,5.867117315,4.442688639
OML 59,969013.9634,2018-04,2018,04,5.867117315,4.442688639
OML 59,939639.8265,2018-05,2018,05,5.867117315,4.442688639
OML 59,653251.3817,2018-06,2018,06,5.867117315,4.442688639
OML 59,884470.0904,2018-07,2018,07,5.867117315,4.442688639
OML 59,904457.7322,2018-08,2018,08,5.867117315,4.442688639
OML 59,1629748.855,2018-09,2018,09,5.867117315,4.442688639
OML 59,1730350.554,2018-10,2018,10,5.867117315,4.442688639
OML 59,1751196.488,2018-11,2018,11,5.867117315,4.442688639
OML 59,1819337.229,2018-12,2018,12,5.867117315,4.442688639
OML 59,1598625.94,2019-01,2019,01,5.867117315,4.442688639
OML 59,965776.8917,2019-02,2019,02,5.867117315,4.442688639
OML 59,1452567.686,2019-03,2019,03,5.867117315,4.442688639
OML 59,852272.7224,2019-04,2019,04,5.867117315,4.442688639
OML 59,1290897.24,2019-05,2019,05,5.867117315,4.442688639
OML 59,1427742.085,2019-06,2019,06,5.867117315,4.442688639
OML 59,259478.3041,2019-07,2019,07,5.867117315,4.442688639
