name,mscf,yearmonth,year,month,x,y
Akwa Ibom,887295.0942,2016-01,2016,01,7.847366246,4.906643135
Akwa Ibom,461711.8385,2016-02,2016,02,7.847366246,4.906643135
Akwa Ibom,291022.6821,2016-03,2016,03,7.847366246,4.906643135
Akwa Ibom,525148.0696,2016-04,2016,04,7.847366246,4.906643135
Akwa Ibom,591308.5122,2016-05,2016,05,7.847366246,4.906643135
Akwa Ibom,635609.6282,2016-06,2016,06,7.847366246,4.906643135
Akwa Ibom,185298.9221,2016-07,2016,07,7.847366246,4.906643135
Akwa Ibom,88361.25688,2016-09,2016,09,7.847366246,4.906643135
Akwa Ibom,539473.3297,2016-10,2016,10,7.847366246,4.906643135
Akwa Ibom,417893.2892,2016-11,2016,11,7.847366246,4.906643135
Akwa Ibom,435930.2605,2016-12,2016,12,7.847366246,4.906643135
Akwa Ibom,690919.172,2017-01,2017,01,7.847366246,4.906643135
Akwa Ibom,526934.7583,2017-02,2017,02,7.847366246,4.906643135
Akwa Ibom,434720.8897,2017-03,2017,03,7.847366246,4.906643135
Akwa Ibom,290028.0262,2017-04,2017,04,7.847366246,4.906643135
Akwa Ibom,473683.255,2017-05,2017,05,7.847366246,4.906643135
Akwa Ibom,259405.0458,2017-06,2017,06,7.847366246,4.906643135
Akwa Ibom,466205.3541,2017-07,2017,07,7.847366246,4.906643135
Akwa Ibom,224092.2482,2017-08,2017,08,7.847366246,4.906643135
Akwa Ibom,532282.829,2017-09,2017,09,7.847366246,4.906643135
Akwa Ibom,768061.8436,2017-10,2017,10,7.847366246,4.906643135
Akwa Ibom,324876.0587,2017-11,2017,11,7.847366246,4.906643135
Akwa Ibom,536895.2568,2017-12,2017,12,7.847366246,4.906643135
Akwa Ibom,539066.3729,2018-01,2018,01,7.847366246,4.906643135
Akwa Ibom,468611.5415,2018-02,2018,02,7.847366246,4.906643135
Akwa Ibom,734104.9042,2018-03,2018,03,7.847366246,4.906643135
Akwa Ibom,555256.8612,2018-04,2018,04,7.847366246,4.906643135
Akwa Ibom,486998.1755,2018-05,2018,05,7.847366246,4.906643135
Akwa Ibom,382605.3723,2018-06,2018,06,7.847366246,4.906643135
Akwa Ibom,139569.4585,2018-07,2018,07,7.847366246,4.906643135
Akwa Ibom,156589.9089,2018-08,2018,08,7.847366246,4.906643135
Akwa Ibom,504525.672,2018-09,2018,09,7.847366246,4.906643135
Akwa Ibom,446182.2779,2018-10,2018,10,7.847366246,4.906643135
Akwa Ibom,477190.5252,2018-11,2018,11,7.847366246,4.906643135
Akwa Ibom,459494.3052,2018-12,2018,12,7.847366246,4.906643135
Akwa Ibom,354424.5266,2019-01,2019,01,7.847366246,4.906643135
Akwa Ibom,325434.5452,2019-02,2019,02,7.847366246,4.906643135
Akwa Ibom,416167.7634,2019-03,2019,03,7.847366246,4.906643135
Akwa Ibom,737513.3883,2019-04,2019,04,7.847366246,4.906643135
Akwa Ibom,314488.0023,2019-05,2019,05,7.847366246,4.906643135
Akwa Ibom,402487.3619,2019-06,2019,06,7.847366246,4.906643135
Akwa Ibom,156897.0456,2019-08,2019,08,7.847366246,4.906643135
Akwa Ibom,294278.7536,2019-09,2019,09,7.847366246,4.906643135
Akwa Ibom,287918.843,2019-10,2019,10,7.847366246,4.906643135
Akwa Ibom,471752.3777,2019-11,2019,11,7.847366246,4.906643135
Akwa Ibom,420033.8234,2019-12,2019,12,7.847366246,4.906643135
Akwa Ibom,363919.5417,2020-01,2020,01,7.847366246,4.906643135
Akwa Ibom,223977.6665,2020-02,2020,02,7.847366246,4.906643135
Akwa Ibom,256568.228,2020-03,2020,03,7.847366246,4.906643135
Akwa Ibom,330489.9148,2020-04,2020,04,7.847366246,4.906643135
Akwa Ibom,260906.2739,2020-05,2020,05,7.847366246,4.906643135
Akwa Ibom,361486.4971,2020-06,2020,06,7.847366246,4.906643135
Akwa Ibom,210462.8732,2020-07,2020,07,7.847366246,4.906643135
Akwa Ibom,103197.217,2020-08,2020,08,7.847366246,4.906643135
Akwa Ibom,215186.6482,2020-10,2020,10,7.847366246,4.906643135
Akwa Ibom,180716.949,2020-11,2020,11,7.847366246,4.906643135
Akwa Ibom,175947.4816,2020-12,2020,12,7.847366246,4.906643135
Akwa Ibom,196172.8833,2021-01,2021,01,7.847366246,4.906643135
Akwa Ibom,148950.5206,2021-02,2021,02,7.847366246,4.906643135
Akwa Ibom,142701.8649,2021-03,2021,03,7.847366246,4.906643135
Akwa Ibom,204897.7183,2021-04,2021,04,7.847366246,4.906643135
Akwa Ibom,155928.6666,2021-05,2021,05,7.847366246,4.906643135
Akwa Ibom,211931.9393,2021-06,2021,06,7.847366246,4.906643135
Akwa Ibom,94366.11251,2021-07,2021,07,7.847366246,4.906643135
Akwa Ibom,320517.8423,2021-08,2021,08,7.847366246,4.906643135
Akwa Ibom,103712.8428,2021-09,2021,09,7.847366246,4.906643135
Akwa Ibom,122700.9216,2021-10,2021,10,7.847366246,4.906643135
Akwa Ibom,252757.3156,2021-11,2021,11,7.847366246,4.906643135
Akwa Ibom,321633.5845,2021-12,2021,12,7.847366246,4.906643135
Akwa Ibom,198744.7928,2022-01,2022,01,7.847366246,4.906643135
Akwa Ibom,157045.372,2022-02,2022,02,7.847366246,4.906643135
Akwa Ibom,64757.79343,2022-03,2022,03,7.847366246,4.906643135
Akwa Ibom,201100.1711,2022-04,2022,04,7.847366246,4.906643135
Akwa Ibom,147061.3806,2022-05,2022,05,7.847366246,4.906643135
Akwa Ibom,174018.3218,2022-06,2022,06,7.847366246,4.906643135
Akwa Ibom,267143.6441,2022-07,2022,07,7.847366246,4.906643135
Akwa Ibom,115657.2274,2022-08,2022,08,7.847366246,4.906643135
Akwa Ibom,139328.398,2022-09,2022,09,7.847366246,4.906643135
Akwa Ibom,125469.0935,2022-10,2022,10,7.847366246,4.906643135
Akwa Ibom,214512.271,2022-11,2022,11,7.847366246,4.906643135
Akwa Ibom,337492.6089,2022-12,2022,12,7.847366246,4.906643135
Akwa Ibom,224595.2942,2023-01,2023,01,7.847366246,4.906643135
Akwa Ibom,193309.8775,2023-02,2023,02,7.847366246,4.906643135
Akwa Ibom,163690.846,2023-03,2023,03,7.847366246,4.906643135
Akwa Ibom,13215.7174,2023-07,2023,07,7.847366246,4.906643135
Akwa Ibom,705318.6814,2023-10,2023,10,7.847366246,4.906643135
Anambra,90869.70727,2012-12,2012,12,6.932186088,6.222775876
Anambra,58590.23179,2013-01,2013,01,6.932186088,6.222775876
Anambra,52563.3427,2013-02,2013,02,6.932186088,6.222775876
Anambra,175928.992,2013-08,2013,08,6.932186088,6.222775876
Anambra,92243.9086,2013-09,2013,09,6.932186088,6.222775876
Anambra,51720.16189,2013-10,2013,10,6.932186088,6.222775876
Anambra,88039.57766,2013-11,2013,11,6.932186088,6.222775876
Anambra,91282.65698,2013-12,2013,12,6.932186088,6.222775876
Anambra,88415.57657,2014-01,2014,01,6.932186088,6.222775876
Anambra,84185.11997,2014-04,2014,04,6.932186088,6.222775876
Anambra,107528.3982,2014-05,2014,05,6.932186088,6.222775876
Anambra,89660.88946,2014-06,2014,06,6.932186088,6.222775876
Anambra,62700.71758,2014-07,2014,07,6.932186088,6.222775876
Anambra,100076.4731,2014-12,2014,12,6.932186088,6.222775876
Anambra,64841.33842,2015-01,2015,01,6.932186088,6.222775876
Anambra,18479.86981,2015-02,2015,02,6.932186088,6.222775876
Anambra,43421.34882,2015-03,2015,03,6.932186088,6.222775876
Anambra,66718.40116,2015-05,2015,05,6.932186088,6.222775876
Anambra,63935.23519,2015-06,2015,06,6.932186088,6.222775876
Anambra,81918.34225,2015-11,2015,11,6.932186088,6.222775876
Anambra,75100.15578,2015-12,2015,12,6.932186088,6.222775876
Anambra,15284.95908,2019-11,2019,11,6.932186088,6.222775876
Anambra,19096.76838,2019-12,2019,12,6.932186088,6.222775876
Anambra,13216.33122,2020-01,2020,01,6.932186088,6.222775876
Anambra,23190.6929,2020-02,2020,02,6.932186088,6.222775876
Anambra,12961.86007,2020-09,2020,09,6.932186088,6.222775876
Anambra,20509.34502,2021-11,2021,11,6.932186088,6.222775876
Anambra,23175.2049,2021-12,2021,12,6.932186088,6.222775876
Anambra,43952.69573,2022-01,2022,01,6.932186088,6.222775876
Anambra,49565.50147,2022-02,2022,02,6.932186088,6.222775876
Anambra,57168.29433,2022-03,2022,03,6.932186088,6.222775876
Anambra,134066.2442,2022-04,2022,04,6.932186088,6.222775876
Anambra,54856.52441,2022-05,2022,05,6.932186088,6.222775876
Anambra,67440.96168,2022-07,2022,07,6.932186088,6.222775876
Anambra,109065.4135,2022-08,2022,08,6.932186088,6.222775876
Anambra,75306.99227,2022-09,2022,09,6.932186088,6.222775876
Anambra,96752.65909,2022-10,2022,10,6.932186088,6.222775876
Anambra,104227.1855,2022-11,2022,11,6.932186088,6.222775876
Anambra,193874.5731,2022-12,2022,12,6.932186088,6.222775876
Anambra,174027.089,2023-01,2023,01,6.932186088,6.222775876
Anambra,157399.3092,2023-02,2023,02,6.932186088,6.222775876
Anambra,129928.8138,2023-03,2023,03,6.932186088,6.222775876
Anambra,472883.9006,2023-06,2023,06,6.932186088,6.222775876
Anambra,423366.1702,2023-07,2023,07,6.932186088,6.222775876
Anambra,176140.4616,2023-08,2023,08,6.932186088,6.222775876
Anambra,135667.2119,2023-09,2023,09,6.932186088,6.222775876
Anambra,196542.9751,2023-10,2023,10,6.932186088,6.222775876
Bayelsa,1870328.048,2012-03,2012,03,6.080417668,4.766315393
Bayelsa,3122739.426,2012-04,2012,04,6.080417668,4.766315393
Bayelsa,3412699.731,2012-05,2012,05,6.080417668,4.766315393
Bayelsa,5864937.573,2012-06,2012,06,6.080417668,4.766315393
Bayelsa,2262813.976,2012-07,2012,07,6.080417668,4.766315393
Bayelsa,2985485.254,2012-08,2012,08,6.080417668,4.766315393
Bayelsa,2920090.855,2012-09,2012,09,6.080417668,4.766315393
Bayelsa,2334870.724,2012-10,2012,10,6.080417668,4.766315393
Bayelsa,2720782.355,2012-11,2012,11,6.080417668,4.766315393
Bayelsa,2932722.685,2012-12,2012,12,6.080417668,4.766315393
Bayelsa,2661995.39,2013-01,2013,01,6.080417668,4.766315393
Bayelsa,2781373.987,2013-02,2013,02,6.080417668,4.766315393
Bayelsa,3414919.849,2013-03,2013,03,6.080417668,4.766315393
Bayelsa,2744165.501,2013-04,2013,04,6.080417668,4.766315393
Bayelsa,3450250.699,2013-05,2013,05,6.080417668,4.766315393
Bayelsa,1821160.519,2013-06,2013,06,6.080417668,4.766315393
